movie_id,description,language,released,rating,writer,director,cast,genre,name
"tt0366840","A Kabbadi player rescues a young woman from an unwanted marriage and hides her in his home.","[ ""Telugu"" ]","2003-01-15",8.199999999999999,"[ ""Gunasekhar"" ]","[ ""Gunasekhar"" ]","[ ""Mahesh Babu"", ""Bhoomika Chawla"", ""Prakash Raj"", ""Chandramohan"", ""Rajan P. Dev"", ""Geetha"", ""Baby Niharika"", ""Venkateswara Rao Paruchuri"", ""Mukesh Rishi"", ""Telangana Sakuntala"", ""Dharmavarapu Subramanyam"" ]","[ ""Action"", ""Romance"" ]","Okkadu"
"tt0262262","","[ ""Telugu"" ]","NA",8.199999999999999,"[ ""Narayana Rao Dasari"", ""Madhu Thotapalli"" ]","[ ""Narayana Rao Dasari"" ]","[ ""Akkineni Nageshwara Rao"", ""Jayasudha"", ""Harish"", ""Narayana Rao Dasari"", ""Satyanarayana Kaikala"", ""Rambha"", ""Vikram"", ""Yamuna"", ""Raajivi"", ""Brahmanandam"", ""Babu Mohan"", ""A.V.S. Subramanyam"", ""Ananth"", ""Giribabu"", ""Allu Ramalingaiah"" ]","[ ""Drama"" ]","Bangaru Kutumbam"
"tt4937518","STORY In 1969, A boy named Mason, who was a student at X school of Pakistan, he was Confident and charming and he had a friend named Vincent. They have been friends since their childhood. ...","[ ""Urdu"" ]","2016-03-30",8.0,"[ ""Talha Rizvi"" ]","[ ""Issac Solemon"" ]","[ ""Shahid Kapoor"", ""Saimaa Azhar"", ""Wiam Dahmani"" ]","[ ""Drama"", ""Romance"" ]","Unkahi"
"tt4692368","A single divorce lawyer takes his three married friends on a vacation to escape their wives.","[ ""Urdu"" ]","2015-09-25",8.0,"[ ""Vasay Chaudhry"" ]","[ ""Nadeem Beyg"" ]","[ ""Hamza Abbasi"", ""Humayun Saeed"", ""Vasay Chaudhry"", ""Ahmad Ali Butt"", ""Mehwish Hayat"", ""Sarwat Gilani"", ""Ayesha Khan"", ""Uzma Khan"", ""Ismail Tara"", ""Sohai Ali Abro"", ""Javed Sheikh"", ""Bushra Ansari"", ""Ali Kazmi"" ]","[ ""Adventure"", ""Comedy"", ""Romance"" ]","Jawani Phir Nahi Ani"
"tt4306116","3 Bahadur is the story of three extraordinary children who rise from the most unlikeliest of places and save their town from the evils plague it. Equipped with courage and super powers,11 ...","[ ""Urdu"", ""Urdu"" ]","2015-05-22",8.0,"[ ""Hina Ali"", ""Kamran Khan"" ]","[ ""Sharmeen Obaid-Chinoy"" ]","[ ""Muneeba Yaseen"", ""Hanzala Shahid"", ""Zuhab Khan"", ""Behroze Sabzwari"", ""Alyy Khan"", ""Abu Rashid Khan"", ""Kulsoom Aftab Ahmed"", ""Farhan Ahmad Qadri"", ""Mustafa Changazi"", ""Hammad Siddiq"", ""Badar Qureshi"", ""Nadir Siddiqui"", ""Wasif Arshad"", ""Khalid Ahmed"", ""Bassam Shazli"" ]","[ ""Animation"", ""Adventure"", ""Family"" ]","3 Bahadur"
"tt5164436","A modern poet Jamal who is against the traditional Urdu Poetry reads the biography of Mir Taqi Mir,one of the greatest poets of the 18th century. And sees Mir's reflection on his personality.","[ ""Urdu"" ]","2016-05-06",8.0,"[ ""Sarmad Sehbai"" ]","[ ""Anjum Shahzad"" ]","[ ""Iman Ali"", ""Syed Fazal Hussain"", ""Alyy Khan"", ""Fahad Mustafa"", ""Sanam Saeed"", ""Manzar Sehbai"" ]","[ ""Biography"", ""Drama"", ""Romance"" ]","Mah e Mir"
"tt3466866","Hijrat is a love story that plays out in the foreground of an exodus that rendered millions homeless during the Afghan war. It touches upon the lives of those whose spirits were broken by ...","[ ""Urdu"" ]","2016-04-22",8.1,"[ ""Farouq Mengal"" ]","[ ""Farouq Mengal"" ]","[ ""Asad Zaman Khan"", ""Rabia Butt"", ""Nadeem Baig"", ""Azra Aftab"", ""Ayub Khoso"", ""Fahad Noor"" ]","[ ""Romance"" ]","Hijrat"
"tt1240521","","[ ""Urdu"" ]","1997-06-27",8.199999999999999,"[]","[ ""Hasnain"" ]","[ ""Nadeem Baig"", ""Shafqat Cheema"", ""Arbaaz Khan"", ""Yusuf Khan"", ""Ghulam Mohiuddin"", ""Reema"", ""Saima"" ]","[]","Umar Mukhtar"
"tt0232155","Yusuf is the son of a prominent and respected doctor in this community, and is himself studying medicine to become a doctor. One day he meets with beautiful Najma and both fall in love, and...","[ ""Hindi"", ""Urdu"" ]","2016-09-20",8.199999999999999,"[ ""Agha Jani Kashmiri"" ]","[ ""Mehboob Khan"" ]","[ ""Nisar Ahmad Ansari"", ""Bibbi Bai"", ""Ashok Kumar"", ""M. Kumar"", ""Laddan"", ""Murad"", ""Rajkumari Shukla"", ""Sitara"", ""Veena"", ""Wasker"", ""Lala Yaqoob"" ]","[]","Najma"
"tt5730900","The film's story revolves around an Indian Girl ""Kashika"" who stays in a Hotel, where she meets her Sister, who was never Born.","[ ""Urdu"" ]","2016-05-13",8.199999999999999,"[ ""Khalid Hasan Khan"" ]","[ ""Khalid Hasan Khan"" ]","[ ""Wiam Dahmani"", ""Nasreen Jaan"", ""Tariq Jamal"", ""Meera"", ""Baila Naz"", ""Anees Raja"" ]","[ ""Horror"", ""Mystery"", ""Thriller"" ]","Hotal"
"tt0153549","","[ ""Hindi"", ""Urdu"" ]","NA",8.199999999999999,"[]","[ ""K. Amarnath"" ]","[ ""Durga Khote"", ""Nazir"", ""Geeta Nizami"", ""Noorjahan"", ""Rama Shukul"" ]","[]","Gaon Ki Gori"
"tt0233948","","[ ""Urdu"" ]","1956-05-12",8.300000000000001,"[ ""Khurshid Anwar"", ""Khurshid Anwar"" ]","[ ""Masud Pervaiz"" ]","[ ""Rani Kiran"", ""Santosh Kumar"", ""Ghulam Mohammed"", ""Noorjahan"", ""Asha Posley"", ""Pervaiz Qateel"", ""Sarwar Sial"" ]","[ ""Musical"" ]","Intezar"
"tt0239332","","[ ""Urdu"" ]","NA",8.300000000000001,"[]","[ ""Amin Malik"" ]","[ ""Allauddin"", ""Gulshan Ara"", ""M. Ismail"", ""Sudhir"", ""Munawwar Sultana"" ]","[]","The Wall"
"tt5771640","Zahira, 18, is close to her family until her parents ask her to follow Pakistani tradition to choose a husband. Torn between family customs and her western lifestyle, the young woman turns for help to her brother and confidant Amir.","[ ""French"", ""Urdu"" ]","2017-02-22",8.300000000000001,"[ ""Stephan Streker"" ]","[ ""Stephan Streker"" ]","[ ""Lina El Arabi"", ""Sbastien Houbani"", ""Babak Karimi"", ""Nina Kulkarni"", ""Olivier Gourmet"", ""Alice de Lencquesaing"", ""Zacharie Chasseriaud"", ""Aurora Marion"", ""Rania Mellouli"", ""Harmandeep Palminder"", ""Sandor Funtek"", ""Bilel Ghommidh"", ""Qari Ikram Nabi Kailany"", ""Herv Sogne"", ""dith Le Merdy"" ]","[ ""Drama"" ]","A Wedding"
"tt0400795","","[ ""Urdu"" ]","1964-04-23",8.4,"[ ""Zahir Raihan"" ]","[ ""Zahir Raihan"" ]","[ ""Haroon"", ""Rosy Samad"", ""Khalil"", ""Sumita Devi"", ""Farid Ali"", ""Anowara"", ""Maya Hazarika"", ""Khan Joinul"" ]","[]","Sangam"
"tt1464797","This movie is about Palestinian liberation movement against Israel.","[ ""Urdu"" ]","1969-10-17",8.4,"[ ""Riaz Shahid"", ""Riaz Shahid"" ]","[ ""Riaz Shahid"" ]","[ ""Neelo"", ""Ejaz Durrani"", ""Allauddin"", ""Abdul Karim Baloch"", ""Fomi"", ""Fazal Haq"", ""Ilyas Kashmiri"", ""Yusuf Khan"", ""Nasira"", ""Aslam Pervaiz"", ""Agha Talish"", ""Zulfi"" ]","[ ""Drama"" ]","Zarqa"
"tt3395608","A man (Ayub Khoso) after 30 years of war in Afghanistan wants to save his country from another 50 years of corporate warfare. He works with his Pakistani ally Kashif Siddiqui (shaan) to ...","[ ""Urdu"", ""English"" ]","2014-10-06",8.4,"[ ""Jami"", ""Jami"" ]","[ ""Jami"", ""Summer Nicks"" ]","[ ""Shaan Shahid"", ""Ayub Khoso"", ""Aamina Sheikh"", ""Shamoon Abbasi"", ""Hameed Sheikh"", ""Ayaz Samoo"", ""Mustafa Changazi"", ""Bilal Ashraf"", ""Abdullah Ghaznavi"", ""Wendy Haines"", ""James Hallett"", ""Adil Khan"", ""Shakeel Hussain Khan"", ""Summer Nicks"", ""Daniyal Raheel"" ]","[ ""Action"", ""Thriller"", ""War"" ]","O21"
"tt0054098","Inspired by true events, a 16th century prince falls in love with a court dancer and battles with his emperor father.","[ ""Urdu"" ]","2005-04-01",8.4,"[ ""K. Asif"", ""Aman"" ]","[ ""K. Asif"" ]","[ ""Prithviraj Kapoor"", ""Madhubala"", ""Dilip Kumar"", ""Durga Khote"", ""Nigar Sultana"", ""Ajit"", ""M. Kumar"", ""Murad"", ""Jilloo Maa"", ""Vijayalaxmi"", ""S. Nazir"", ""Sheela Delaya"", ""Surendra"", ""Johnny Walker"", ""Jalal Agha"" ]","[ ""Drama"", ""Romance"", ""War"" ]","Mughal-E-Azam"
"tt0234048","","[ ""Urdu"" ]","1959-12-25",8.5,"[ ""Arsh Luckhnavi"" ]","[ ""Masud Pervaiz"" ]","[ ""Allauddin"", ""Mohammad Hanif Azad"", ""Ghulam Mohammed"", ""Noorjahan"", ""Aslam Pervaiz"" ]","[ ""Musical"" ]","Koel"
"tt5697392","It is a story of five young filmmakers who suddenly disappear while shooting in the woods near Drigh Lake Larakana in January 2014. A week later their camera was found containing details about what happened to them.","[ ""Urdu"" ]","2016-05-20",8.5,"[ ""Emran Hussain"", ""Ayaz Samoo"" ]","[ ""Emran Hussain"" ]","[ ""Arshad Ali"", ""Saud Imtiaz"", ""Danial Afzal Khan"", ""Shehzeen Rahat"", ""Mahrukh Rizvi"", ""Ayaz Samoo"", ""Bilal Yousufzai"" ]","[ ""Horror"", ""Mystery"", ""Thriller"" ]","Aksbandh"
"tt3334374","After the death of the family's matriarch, her husband and son must confront not only the corruption in society around them but the corruption within themselves.","[ ""Urdu"", ""Urdu"", ""English"", ""Pushto"" ]","2015-08-14",8.5,"[ ""Jami"", ""Jami"" ]","[ ""Jami"", ""Jami"" ]","[ ""Joshinder Chaggar"", ""Nayyar Ejaz"", ""Sonia Hussain"", ""Sultan Hussain"", ""Shaz Khan"", ""Samiya Mumtaz"", ""Ishtiaq Omar"", ""Abdul Qadir"", ""Shabbir Rana"", ""Ayaz Samoo"", ""Hameed Sheikh"", ""Eshita Syed"", ""Zainullah"" ]","[ ""Drama"" ]","Moor"
"tt2214674","A Pakistani student is living in Turkey for his education.","[ ""Turkish"", ""English"", ""Urdu"" ]","2012-06-19",8.699999999999999,"[ ""Melih Sakcak"" ]","[ ""Tunc Alicioglu"" ]","[ ""Melih Sakcak"", ""Sercan Cayir"", ""Tunc Alicioglu"", ""Davut Sahbaz"", ""Semih Agkoc"", ""Nurcan Erol"", ""Aykut Kismir"", ""Sadi Gurcuoglu"", ""Ozan Ulukaya"", ""Petek Sirikoglu"", ""Mustafa Ozdemir"", ""Batin Cetintas"" ]","[ ""Drama"" ]","Anokha Mehman (Unique Guest)"
"tt0375865","Based on he daily lives of the fishermen of East Bengal.","[ ""Urdu"" ]","1959-05-08",8.699999999999999,"[ ""Manik Bandopadhaya"", ""Faiz Ahmed Faiz"" ]","[ ""A.J. Kardar"" ]","[ ""Khan Ataur Rahman"", ""Tripti Mitra"", ""Kazi Khaliq"", ""Zurain Rakshi"", ""Maina Latif"", ""Nasima Khan"", ""Moyna"", ""Rizwan"", ""Roxy"" ]","[ ""Drama"" ]","Jago Hua Savera"
"tt5934420","""With her dream of pursuing a professional dance career shattered, Nizzy, an upscale British Pakistani, must now fight the odds to keep it alive in a society she never wanted to be a part of.""","[ ""Urdu"", ""English"" ]","2016-08-05",8.9,"[ ""Omar Hassan"" ]","[ ""Omar Hassan"" ]","[ ""Barkat Ali"", ""Sajjad Ali"", ""Asifa Ataka"", ""Farhan Baig"", ""Abdul Ghani"", ""Madeleine Hanna"", ""Niggy Imtiaz"", ""Irfan"", ""Alamdar Khan"", ""Shezi Khan"", ""Ramiz Law"", ""Ali Parkour"", ""Abdul Rahim"", ""Rahid Sami"", ""Imran Shaukat"" ]","[ ""Action"", ""Music"" ]","Dance Kahani"
"tt4943992","A story of a 20th-century writer ""Manto"", who grew-up in the showbiz industry of Bombay (now Mumbai) and Lahore. It focuses the last seven years of writers life during which he wrote some ...","[ ""Urdu"" ]","2015-09-11",8.9,"[ ""Shahid Nadeem"" ]","[ ""Sarmad Sultan Khoosat"" ]","[ ""Sania Saeed"", ""Shamoon Abbasi"", ""Nadia Afghan"", ""Hina Khawaja Bayat"", ""Nimra Bucha"", ""Mohammed Hanif"", ""Adnan Jaffar"", ""Mahira Khan"", ""Irfan Khoosat"", ""Sarmad Sultan Khoosat"", ""Savera Nadeem"", ""Saba Qamar"", ""Faysal Qureshi"", ""Afraz Rasool"", ""Yasra Rizvi"" ]","[ ""Biography"", ""Drama"" ]","Manto"
"tt4899880","The film is based on the journey of Pakistani Olympian boxer Hussain Shah who started his life on the streets of Lyari, Karachi as a homeless child and went on to dominate Asian boxing for ...","[ ""Urdu"" ]","2015-08-13",8.800000000000001,"[ ""Adnan Sarwar"" ]","[ ""Adnan Sarwar"" ]","[ ""Adnan Sarwar"", ""Gulab Chandio"", ""Kiran Chaudhry"", ""Adeel Raees"", ""Faiz Chohan"", ""Miraal Sara"", ""Sardar Baloch"", ""Khalid"", ""Khalid Butt"", ""Ehsan Murad"", ""Sattar Baloch"", ""Farhan Ali"", ""Imran Ahmed"", ""Ali Abbas"", ""Zain Ul Abideen"" ]","[ ""Biography"", ""Drama"", ""Sport"" ]","Shah"
"tt0234328","","[ ""Urdu"" ]","1959-10-16",7.7,"[]","[ ""Hasan Tariq"" ]","[ ""Diljit"", ""Asad Jaafri"", ""Neelo"", ""Noorjahan"", ""Aslam Pervaiz"", ""Yasmin"" ]","[]","Neend"
"tt4683676","The film is about the incident where five Russian citizens alleged to be suicide bombers were killed in Frontier Constabulary (FC), at the Kharotabad check post.","[ ""Urdu"" ]","2016-10-28",7.6,"[ ""Hashim Nadeem"" ]","[ ""Hashim Nadeem"" ]","[ ""Hameed Sheikh"", ""Imran Tareen"" ]","[ ""Action"" ]","Abdullah: The Final Witness"
"tt5350584","A bubbly Indian girl Aalia in trouble is forced by circumstances to place her faith in a Pakistani cab driver, Vicky, in Mauritius, who then takes it upon himself to make Aalia's safe return to India possible. Mauritius.","[ ""Urdu"" ]","2016-02-26",7.6,"[ ""Saad Azhar"" ]","[ ""Nasir Khan"" ]","[ ""Adeel Hashmi"", ""Sanam Saeed"", ""Mohib Mirza"" ]","[ ""Action"", ""Romance"" ]","Bachaana"
"tt0158314","An impoverished Engineer in love with a wealthy woman goes on the run after becoming a suspect in a bank robbery.","[ ""Hindi"", ""Urdu"", ""English"" ]","NA",7.7,"[ ""Ramesh Pant"" ]","[ ""Brij"" ]","[ ""Ashok Kumar"", ""Pradeep Kumar"", ""Shakila"", ""Sheikh Mukhtar"", ""Johnny Walker"", ""Helen"", ""Anwar Hussain"", ""Amar"", ""Shakeela Bano Bhopali"", ""Rajan Haksar"", ""Masood"", ""Genius"", ""Shakeel Nomani"", ""M.A. Latif"", ""Raj Kumar"" ]","[ ""Action"", ""Crime"", ""Drama"" ]","Ustadon Ke Ustad"
"tt0046155","On the run from the police, an atheist masquerades as a religious icon.","[ ""Hindi"", ""Sanskrit"", ""Urdu"" ]","2011-05-27",7.7,"[ ""Chandulal Shah"" ]","[ ""Chandulal Shah"" ]","[ ""Nargis"", ""Raj Kapoor"", ""Dulari"", ""P. Kailash"", ""Master Maruti"", ""Ramesh Thakur"", ""Amarnath"", ""Mehar Banu"", ""Sawan Kumar"", ""Master Romi"", ""Jagdeep"" ]","[ ""Crime"", ""Drama"" ]","Papi"
"tt0243559","","[ ""Urdu"" ]","2005-04-09",7.7,"[ ""Sudarshan"" ]","[ ""Sohrab Modi"" ]","[ ""Prithviraj Kapoor"", ""Sohrab Modi"", ""Zahur Raja"", ""Shakir"", ""Meena Shorey"", ""K.N. Singh"", ""Vanamala"" ]","[ ""Drama"" ]","Sikandar"
"tt0060306","A wealthy male starts to self-destruct after he finds that his childhood sweetheart is now his sister-in-law.","[ ""Hindi"", ""Urdu"", ""English"" ]","NA",7.7,"[ ""K.A. Narayan"", ""Sarshar Sailani"" ]","[ ""Mohan Segal"" ]","[ ""Dharmendra"", ""Sharmila Tagore"", ""Shashikala"", ""Deven Verma"", ""Dhumal"", ""Durga Khote"", ""Sulochana Latkar"", ""Mumtaz Begum"", ""Sabita Chatterjee"", ""Lalita Kumari"", ""Baby Farida"", ""Madhumati"", ""Bela Bose"", ""Meenaxi"", ""Raj Mehra"" ]","[ ""Crime"", ""Drama"", ""Romance"" ]","Devar"
"tt0954342","","[ ""Urdu"" ]","2006-10-25",7.8,"[]","[ ""Ronaq Ali"" ]","[ ""Nawaz Anjum"", ""Babbu Biral"", ""Sheeba Butt"", ""Nasir Chinyoti"", ""Moammar Rana"", ""Reema"", ""Saima"", ""Iftikhar Thakur"", ""Aman Ullah"", ""Naseem Vicky"" ]","[ ""Comedy"" ]","One Two Ka One"
"tt0237699","A rich singer falls in love with a village girl and faces disapproval from all quarters.","[ ""Urdu"" ]","1995-09-01",7.8,"[ ""Syed Noor"" ]","[ ""Syed Noor"" ]","[ ""Nadeem Baig"", ""Zeba Bakhtiar"", ""Deeba Begum"", ""Shafqat Cheema"", ""Maharaj Ghulam Hussain Kathak"", ""Abid Khan"", ""Mustafa Qureshi"", ""Adnan Sami"", ""Najam Uz Zaman"" ]","[]","Sargam"
"tt2650538","Salma (Resham) is not happy with her husband Jamal (Naveed Akbar) due to his drug addiction. Zaryaab (Waseem Manzoor) tries to keep Jamal in this habit because he sets some goals for ...","[ ""Urdu"" ]","2015-09-11",7.8,"[ ""Mazhar Abbas"", ""Phidahussain"" ]","[ ""Phidahussain"" ]","[ ""Naveed Akbar"", ""Zulfiqar Gullshahi"", ""Hasnain"", ""Shahzaib Johar"", ""Ayub Khoso"", ""Waseem Manzoor"", ""Hamza Mushtaq"", ""Aftab Nisar"", ""Rehman"", ""Resham"" ]","[ ""Adventure"", ""Crime"", ""Drama"" ]","Swaarangi"
"tt0243447","A fair-minded emperor improves and introduces new laws, but ends up facing challenges when his son violates them.","[ ""Hindi"", ""Urdu"" ]","NA",7.8,"[ ""Shams Lucknowi"" ]","[ ""Sohrab Modi"" ]","[ ""Sohrab Modi"", ""Raaj Kumar"", ""Mala Sinha"", ""Agha"", ""Bipin Gupta"", ""Murad"", ""Shammi"", ""Niranjan Sharma"" ]","[ ""Action"", ""Adventure"", ""Drama"" ]","Farz Aur Mohobbat alias Navsherwan-E-Adil"
"tt0317570","","[ ""Urdu"" ]","1962-11-03",7.8,"[ ""Khurshid Anwar"", ""Khurshid Anwar"" ]","[ ""Khurshid Anwar"" ]","[ ""Santosh Kumar"", ""Laila"", ""Ghulam Mohammed"", ""Neelo"", ""A. Shah Shikarpuri"", ""Nayyar Sultana"", ""Agha Talish"" ]","[ ""Musical"" ]","Ghoonghat"
"tt5297578","It's the story of a young couple struggling with challenges of life. Both are aggressive and follow their own thoughts which affect their relationship. Their reunion becomes complicated gradually.","[ ""Urdu"" ]","2016-09-13",7.8,"[ ""Abdul Khaliq Khan"" ]","[ ""Anjum Shahzad"" ]","[ ""Feroze Khan"", ""Sajal Ali"", ""Alyy Khan"", ""Shafqat Cheema"", ""Nayyar Ejaz"", ""Jibrayl Ahmed Rajput"", ""Rashid Farooqi"", ""Alan Hakim"", ""Nabeel Zuberi"", ""Nabeel Zuberi"" ]","[ ""Romance"" ]","Zindagi Kitni Haseen Hay"
"tt1296386","","[ ""Urdu"" ]","1973-08-31",7.9,"[]","[ ""Syed Kamal"" ]","[ ""Syed Mehmood Ali"", ""Syed Kamal"", ""Nisho"", ""Rangeela"", ""Rozina"" ]","[]","Insaan Aur Gadha"
"tt0137958","This movie depicts the life of once wealthy poet and nobleman Mirza Ghalib. This story portrays his trials, tribulations, triumphs, and utlimate descent to poverty, and then to prison; and ...","[ ""Hindi"", ""Urdu"" ]","2012-07-25",7.9,"[ ""Rajinder Singh Bedi"", ""Saadat Hassan Manto"" ]","[ ""Sohrab Modi"" ]","[ ""Bharat Bhushan"", ""Suraiya"", ""Nigar Sultana"", ""Durga Khote"", ""Murad"", ""Mukri"", ""Ulhas"", ""Kumkum"", ""Iftekhar"", ""Sadat Ali"", ""Roshan"", ""Baij Sharma"" ]","[ ""Drama"", ""History"", ""Musical"" ]","Mirza Ghalib"
"tt0245001","","[ ""English"", ""Urdu"" ]","1976-12-02",7.9,"[ ""Javed Jabbar"", ""Asad Mohammad Khan"" ]","[ ""Javed Jabbar"" ]","[ ""Usmaan Peerzada"", ""Zahoor Ahmad"", ""Yasir Akhtar"", ""Subhani Bayounous"", ""Mirza Ghazanfar Begg"", ""Mariana Haq"", ""Shamim Hilali"", ""Raja Jameel"", ""Pia Khan"", ""Qadir Rahi"" ]","[ ""Drama"" ]","Beyond the Last Mountain"
"tt2429144","A group of friends are led by circumstances to find themselves at the crossroads of fate.","[ ""Urdu"" ]","2013-04-26",7.9,"[ ""Shahzad Nawaz"", ""Shahzad Nawaz"" ]","[ ""Ismail Jillani"" ]","[ ""Khalid Ahmed"", ""Shafqat Cheema"", ""Ehteshamuddin"", ""Mohammad Ehteshamuddin"", ""Maira Khan"", ""Saiqa Khayam"", ""Ghulam Mohiuddin"", ""Shahzad Nawaz"", ""Shahzad Nawaz"", ""Omair Rana"", ""Humayun Bin Rather"", ""Mehreen Syed"", ""Ali Tahir"" ]","[ ""Drama"" ]","Chambaili"
"tt0142385","Badshah Babar arrives in India from Iran, drives out Ibrahim Lodhi, makes peace with the Hindus and rules Delhi. He also adopts Rajkumari as his daughter and treats like his very own child,...","[ ""Urdu"", ""Hindi"", ""Persian"" ]","2016-09-14",7.9,"[ ""Agha Jani Kashmiri"", ""Agha Jani Kashmiri"" ]","[ ""Mehboob Khan"" ]","[ ""Mohammad Afzal"", ""Yusuf Effendi"", ""Abdul Kader"", ""Ashok Kumar"", ""Chandra Mohan"", ""Nargis"", ""Shah Nawaz"", ""Abdul Rashid"", ""Afghan Sandow"", ""K.N. Singh"", ""Veena"" ]","[ ""Drama"", ""History"" ]","Humayun"
"tt3801252","Na Maloom Afraad is a story of three reckless poor struggling souls, running after their individual ambitions and desires, brought together by one incident which makes their not so simple ...","[ ""Urdu"" ]","2014-10-06",7.9,"[]","[ ""Nabeel Qureshi"" ]","[ ""Javed Sheikh"", ""Fahad Mustafa"", ""Mohsin Abbas Haider"", ""Urwa Hocane"", ""Kubra Khan"", ""Salman Shahid"", ""Irfan Motiwala"", ""Masood Khan"", ""Nayyar Ejaz"", ""Saleem Mairaj"", ""Amber Wajid"", ""Mehwish Hayat"", ""Saqib Sheikh"" ]","[ ""Comedy"", ""Thriller"" ]","Na Maloom Afraad"
"tt4374126","A film depicting the brutally disfigured cultural narrative of a land with the most enviable cultural heritage highlighting the heroic struggle of a few unsung heroes during 2009 Swat Insurgency.","[ ""Urdu"" ]","2016-07-22",7.9,"[ ""Jamal Shah"" ]","[ ""Jamal Shah"" ]","[ ""Qunber Ali"", ""Firdaus Jamal"", ""Emel Karakose"", ""Asfandyar Khan"", ""Maira Khan"", ""Shamil Khan"", ""Bilal Khattak"", ""Iftikhar Qaiser"", ""Abdul Raheem"", ""Iram Rehman"", ""Asif Shah"", ""Jamal Shah"", ""Imran Tareen"" ]","[ ""Action"" ]","Revenge of the Worthless"
"tt0083248","In Faizabad, British India, Daroga Dilawar is sentenced to several years in prison after Amiran's dad testifies against him. After his discharge around 1840, he extracts his vengeance by ...","[ ""Urdu"" ]","2005-06-21",7.9,"[ ""Mirza Muhammad Hadi Ruswa"", ""Shama Zaidi"" ]","[ ""Muzaffar Ali"" ]","[ ""Rekha"", ""Farooq Shaikh"", ""Naseeruddin Shah"", ""Raj Babbar"", ""Shaukat Azmi"", ""Ishtiaque Khan Ghilzai"", ""Prema Narayan"", ""Akbar Rashid"", ""Gajanan Jagirdar"", ""Dina Pathak"", ""Rita Rani Kaul"", ""Shaheen Sultan"", ""Umme Farwa"", ""Seema Sathyu"", ""Farrukh Jaffar"" ]","[ ""Drama"", ""Musical"" ]","Umrao Jaan"
"tt0285650","","[ ""Urdu"" ]","2001-04-27",8.0,"[]","[ ""Ajab Gul"" ]","[ ""Babar Ali"", ""Deeba Begum"", ""Ajab Gul"", ""Meera"", ""Nagma"" ]","[ ""Drama"", ""Thriller"" ]","Khoey Ho Tum Kahan"
"tt0248220","","[ ""Urdu"" ]","2008-05-07",8.0,"[ ""Pervez Kalim"" ]","[ ""Nazrul Islam"" ]","[ ""Allauddin"", ""Arzoo"", ""Ayyaz"", ""Deeba Begum"", ""Ilyas Kashmiri"", ""Qavi Khan"", ""Khalid Salim Mota"", ""Nanha"", ""Rangeela"", ""Faisal Rehman"", ""Shabnam"" ]","[]","Nahi Abhi Nahi"
"tt0154026","A disgraced widow is forced to work as a maid for her fatherless child.","[ ""Hindi"", ""Urdu"", ""English"" ]","NA",8.0,"[ ""Changezi"", ""Wajahat Mirza"" ]","[ ""Shaukat Hussain Rizvi"" ]","[ ""Noorjahan"", ""Lala Yaqoob"", ""Karan Dewan"", ""Dixit"", ""Majeed"", ""Himalaywala"", ""Agha Salim Raza"", ""Laddan"", ""Aga"", ""Sainger"", ""Nazeer"", ""Amir"", ""Munee Aga"", ""Shah Nawaz"", ""Naseem Jr."" ]","[ ""Comedy"", ""Drama"" ]","Zeenat"
"tt0150422","","[ ""Urdu"" ]","1952-03-29",8.0,"[ ""Hakim Ahmed Shuja"" ]","[ ""Sibtain Fazli"" ]","[ ""Mohammad Hanif Azad"", ""Ajay Kumar"", ""Ghulam Mohammed"", ""Noorjahan"", ""Yasmeen Shaukat"", ""Sudhir"" ]","[ ""Musical"" ]","Dopatta"
"tt0374897","","[ ""Urdu"" ]","1965-10-29",8.0,"[]","[ ""Sharif Nayyar"" ]","[ ""Shamim Ara"", ""Abdul Latif Baloch"", ""Darpan"", ""Husna"", ""Kumar"", ""Ragni"", ""Gul Rukh"", ""A. Shah Shikarpuri"" ]","[ ""Musical"" ]","Naila"
"tt0250120","A film about the Indian government's atrocities in the Indian occupied valley of Kashmir, and the Kashmiri struggle for independence.","[ ""Urdu"" ]","1971-11-20",7.5,"[ ""Riaz Shahid"" ]","[ ""Riaz Shahid"" ]","[ ""Muzaffar Adeeb"", ""Allauddin"", ""Abdul Karim Baloch"", ""Shahid Hameed"", ""Iqbal Hassan"", ""Jami"", ""Nisho"", ""Sangeeta"", ""Agha Talish"" ]","[ ""Drama"" ]","Yeh Aman"
"tt0044360","An impoverished advocate faces challenges after he falls in love with a wealthy woman who has a look-alike courtesan sister.","[ ""Hindi"", ""Urdu"", ""English"" ]","2013-03-13",7.5,"[ ""Khwaja Ahmad Abbas"", ""Mohsin Abdullah"" ]","[ ""Khwaja Ahmad Abbas"" ]","[ ""Nargis"", ""Raj Kapoor"", ""Agha"", ""David Abraham"", ""Achala Sachdev"", ""Badri Prasad"", ""Om Prakash"", ""Jankidas"", ""Salma"", ""Shaukat Hashmi"", ""Moti Bina"", ""Habib Alkaf"" ]","[ ""Drama"", ""Romance"", ""Thriller"" ]","Anhonee"
